"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"581",786,"RT @musicnewsfact: .@IGGYAZALEA has made a donation of $750,000 to the Houston Food Bank to help those effected by #HurricaneHarvey! https:…",FALSE,0,NA,"2017-09-04 23:34:22",FALSE,NA,904850153919700992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fourgetddlt",550,TRUE,FALSE,NA,NA,"SP ","pt","http://pbs.twimg.com/profile_images/907752946909270016/7JVMCMrJ_normal.jpg"
"582",788,"RT @FLOTUS: Spent today with the wonderful families helping each other after #HurricaneHarvey #Texas https://t.co/ia9696reLd",FALSE,0,NA,"2017-09-04 23:34:22",FALSE,NA,904850152623665152,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vicgri2",9042,TRUE,FALSE,NA,NA,"Roma, Italia","it","http://pbs.twimg.com/profile_images/867482612033613824/GgeVlWbc_normal.jpg"
"583",789,"RT @bfraser747: Watch these victims of #HurricaneHarvey tell @abc7elex how there opinions of #PresidentTrump changed after meeting him #The…",FALSE,0,NA,"2017-09-04 23:34:20",FALSE,NA,904850145925267456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TattedLisaBibby",975,TRUE,FALSE,NA,NA,"Birmingham, AL","en","http://pbs.twimg.com/profile_images/903415562407116800/9OdzPR9S_normal.jpg"
"584",790,"RT @joshdcaplan: CBS NEWS: President Trump hands out food at a shelter in Houston, Texas following #HurricaneHarvey https://t.co/Wlt7uhU9VP",FALSE,0,NA,"2017-09-04 23:34:17",FALSE,NA,904850132587466752,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","subareader",408,TRUE,FALSE,NA,NA,"somewhere near here","en","http://pbs.twimg.com/profile_images/757685143356239872/gqJ7apLS_normal.jpg"
"585",791,"RT @davidduchovny: We are donating all ticket and merch proceeds from my Oct. 14th Vancouver concert to #HurricaneHarvey. See you there htt…",FALSE,0,NA,"2017-09-04 23:34:17",FALSE,NA,904850131350163456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KennyTheRunt",564,TRUE,FALSE,NA,NA,"Canada","en","http://pbs.twimg.com/profile_images/1242522059/no_normal.jpg"
"586",792,"RT @FLOTUS: Spent today with the wonderful families helping each other after #HurricaneHarvey #Texas https://t.co/ia9696reLd",FALSE,0,NA,"2017-09-04 23:34:16",FALSE,NA,904850128703545344,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","believer731",9042,TRUE,FALSE,NA,NA,"North Carolina","en","http://pbs.twimg.com/profile_images/553663699454423040/xddGPUBh_normal.jpeg"
"587",794,"Laboring on Labor Day at the Lab. . Great teameffort in a time of need.  #hurricaneharvey… https://t.co/LoXBsvQEzk",FALSE,0,NA,"2017-09-04 23:34:11",FALSE,NA,904850109124444160,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","highspeedphoto",0,FALSE,FALSE,-95.5450211,29.8693428,"Dallas / Fort Worth, TX","en","http://pbs.twimg.com/profile_images/831353671095037954/-lBRWJUK_normal.jpg"
"588",796,"RT @michaelkeyes: Redneck Army saves National Guard. #thisisAmerica #HurricaneHarvey #HoustonStrong https://t.co/9gZS493ZeQ",FALSE,0,NA,"2017-09-04 23:34:06",FALSE,NA,904850086366208000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fpattyo29",20287,TRUE,FALSE,NA,NA,"Illinois, USA, Earth ","en","http://pbs.twimg.com/profile_images/904442981004046337/bA0H7kWe_normal.jpg"
"589",797,"RT @AlexAllTimeLow: For the next week, all of our online store's profits will go to #HurricaneHarvey relief - https://t.co/fYB1pbXANn
… htt…",FALSE,0,NA,"2017-09-04 23:34:05",FALSE,NA,904850082260025344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","earthtolindsay",518,TRUE,FALSE,NA,NA,"#OrlandoStrong","en","http://pbs.twimg.com/profile_images/900154409245650948/23WVNEwA_normal.jpg"
"590",803,"RT @WorldAnimalNews: (Part 2)The rescued dogs of #hurricaneharvey @austinpetsalive <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B0><U+0095><ed><U+00A0><U+00BC><ed><U+00BC><U+008D>@worldanimalnews @peace_4_animals https://t.co/adMGK…",FALSE,0,NA,"2017-09-04 23:33:51",FALSE,NA,904850023866916864,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KARMArie88",24,TRUE,FALSE,NA,NA,"Mdl O Nowhere/2ft frm Hell USA","en","http://pbs.twimg.com/profile_images/906700248633843714/IP_G5B07_normal.jpg"
"591",804,"RT @musicnewsfact: .@IGGYAZALEA has made a donation of $750,000 to the Houston Food Bank to help those effected by #HurricaneHarvey! https:…",FALSE,0,NA,"2017-09-04 23:33:48",FALSE,NA,904850011040743424,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaniArzola9",550,TRUE,FALSE,NA,NA,"spain","en","http://pbs.twimg.com/profile_images/900386944454098945/SaR4wzNT_normal.jpg"
"592",806,"RT @CDCgov: Cleaning up mold or spending time in a flooded home? Wear an N95 respirator while in the building. #HurricaneHarvey https://t.c…",FALSE,0,NA,"2017-09-04 23:33:48",FALSE,NA,904850009593712640,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","libbyhamb",198,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/847238678648807429/Q7UIZZt-_normal.jpg"
"593",807,"#HurricaneHarvey has vexed the Enemedia &amp; #Democrats -Fed response has been effective. What’s a leftist to do? Attack the First Lady’s shoes",FALSE,0,NA,"2017-09-04 23:33:46",FALSE,NA,904850000815034368,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jfxmoynihan",0,FALSE,FALSE,NA,NA,"Pennsylvania, USA","en","http://pbs.twimg.com/profile_images/3174972260/4cfa64fe8130437a8f05c73a3a09501b_normal.jpeg"
"594",808,"RT @CDCgov: Does your family live in an area affected by #HurricaneHarvey? Don’t allow children to play in or near flood waters. https://t.…",FALSE,0,NA,"2017-09-04 23:33:44",FALSE,NA,904849993684660224,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pencolton",85,TRUE,FALSE,NA,NA,"Grecia, Costa Rica","en","http://pbs.twimg.com/profile_images/2044566315/Mary_Colton_2.27.12_normal.JPG"
"595",809,"https://t.co/wetwl51ClK
#HurricaneHarvey #westandstrong #Texas #HoustonStrong #houstontexas https://t.co/346CjMkzKq",FALSE,1,NA,"2017-09-04 23:33:42",FALSE,NA,904849986055176192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RealtorMai411",0,FALSE,FALSE,NA,NA,"Houston Texas","en","http://pbs.twimg.com/profile_images/860092704117731328/VJyn1AKV_normal.jpg"
"596",810,"RT @GillPlasticSurg: #happylaborday! #personalthoughts #houstonstrong #hurricaneharvey #hurricanekatrina https://t.co/RCfdwS7KmN",FALSE,0,NA,"2017-09-04 23:33:38",FALSE,NA,904849968632123392,NA,"<a href=""https://twitter.com/lopezgovlaw"" rel=""nofollow"">Prometheus I</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA,"Miami, Florida","en","http://pbs.twimg.com/profile_images/612000460342448128/Xgz6KteQ_normal.jpg"
"597",812,"RT @austinpetsalive: If you are looking for a lost #HurricaneHarvey pet or have found a lost animal, here is a list of resources to use: ht…",FALSE,0,NA,"2017-09-04 23:33:34",FALSE,NA,904849952383348736,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElaineAustinTX",584,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/3651453237/28f911de7482ba41ed8a90d7882ebd00_normal.jpeg"
"598",813,"RT @musicnewsfact: Ariana Grande has made a donation of $500,000 to the Houston Food Bank to help those effected by #HurricaneHarvey! https…",FALSE,0,NA,"2017-09-04 23:33:33",FALSE,NA,904849948113420288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erixkarteaga",1136,TRUE,FALSE,NA,NA,"Phoenix,AZ","en","http://pbs.twimg.com/profile_images/898341096240988160/AkkkOxIv_normal.jpg"
"599",814,"RT @_Chaelaaa: PLEASE HELP FIND HIM @RedCross #HurricaneHarvey #ElijahGriffin #5Yearsold #Houston <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> https://t.co/YoxZExkyYk",FALSE,0,NA,"2017-09-04 23:33:32",FALSE,NA,904849944233873408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","messer_paislee",3255,TRUE,FALSE,NA,NA,"Dallas, TX","en","http://pbs.twimg.com/profile_images/905233359571431424/v8akM1UX_normal.jpg"
"600",815,"RT @FoxNews: In this photo, the Rev. Mark Goring surveys damage from #HurricaneHarvey at a church community center in Houston. https://t.co…",FALSE,0,NA,"2017-09-04 23:33:32",FALSE,NA,904849943487238144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Real_Infinity95",49,TRUE,FALSE,NA,NA,"Unknown","en","http://pbs.twimg.com/profile_images/903958791628173312/f7Rf7fRa_normal.jpg"
"601",817,"RT @DeptofDefense: As you're celebrating this #LaborDay, take a moment to remember the victims of #HurricaneHarvey &amp; the service members pr…",FALSE,0,NA,"2017-09-04 23:33:31",FALSE,NA,904849937682362368,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KristieColor",1438,TRUE,FALSE,NA,NA,"New York, USA","en","http://pbs.twimg.com/profile_images/904175296311644160/MupM-pkn_normal.jpg"
"602",818,"#hurricaneharvey dangers in aftermath flat tires and bad gasoline already plugged 1 tire 6 times and about to do it again",FALSE,0,NA,"2017-09-04 23:33:29",FALSE,NA,904849932837765120,NA,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","txfellowship",0,FALSE,FALSE,NA,NA,"Gulf Coastal Bend Texas","en","http://pbs.twimg.com/profile_images/880339246485090305/CtSt63jc_normal.jpg"
"603",825,"@SugarsugarCH #HurricaneHarvey #DiaperDrive #TexasDiaperBank https://t.co/8eTn6ziLRQ",FALSE,0,"SugarsugarCH","2017-09-04 23:33:17",FALSE,NA,904849878773370880,873373363976126464,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","irock_iwrite",0,FALSE,FALSE,NA,NA,"Chicago/LA","en","http://pbs.twimg.com/profile_images/886765942776057856/i5uw_dFS_normal.jpg"
"604",827,"RT @crusher614: Cars line up as President Trump loads their vehicles.

I love this President! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

#HurricaneHarvey 
@realDonaldTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https…",FALSE,0,NA,"2017-09-04 23:33:07",FALSE,NA,904849840378667008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rayann2320",4130,TRUE,FALSE,NA,NA,"Illinois, USA","en","http://pbs.twimg.com/profile_images/721790472692183040/Mk_Ep6BC_normal.png"
"605",828,"RT @GOP: .@POTUS pledged $1 million personal donation to help the victims of #HurricaneHarvey. https://t.co/fO4k7OJZZU",FALSE,0,NA,"2017-09-04 23:33:05",FALSE,NA,904849829397921792,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","believer731",3326,TRUE,FALSE,NA,NA,"North Carolina","en","http://pbs.twimg.com/profile_images/553663699454423040/xddGPUBh_normal.jpeg"
"606",830,"RT @TimberJoey: The Who's who of portland soccer will be at @riverpigsaloon supporting #HurricaneHarvey victims. Will you be there too? #rc…",FALSE,0,NA,"2017-09-04 23:32:54",FALSE,NA,904849783579303936,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsCruz1999",3,TRUE,FALSE,NA,NA,"Portland","en","http://pbs.twimg.com/profile_images/900111201677352960/16zbvtW8_normal.jpg"
"607",831,"RT @jobinpnews: In Kingwood, Texas where many families are picking up the pieces after #HurricaneHarvey @wfaachannel8 @10pm https://t.co/pe…",FALSE,0,NA,"2017-09-04 23:32:52",FALSE,NA,904849777598267392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melodymlanier",44,TRUE,FALSE,NA,NA,"Fort Worth, TX","en","http://pbs.twimg.com/profile_images/889990291683454977/mnpgZhX__normal.jpg"
"608",832,"RT @CDCgov: Cleaning up mold or spending time in a flooded home? Wear an N95 respirator while in the building. #HurricaneHarvey https://t.c…",FALSE,0,NA,"2017-09-04 23:32:51",FALSE,NA,904849773336956928,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jimmolony1",198,TRUE,FALSE,NA,NA,"Texas, USA","en","http://pbs.twimg.com/profile_images/807071807698137088/xf10JY8j_normal.jpg"
"609",835,"We have a new flyer! Tell everyone in your network that we're in it for the long haul! #HurricaneHarvey #ReliefFund… https://t.co/Pv1sspDPqb",FALSE,2,NA,"2017-09-04 23:32:44",TRUE,NA,904849743188299776,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doc_Del_Corazon",2,FALSE,FALSE,NA,NA,"Port Arthur, TX","en","http://pbs.twimg.com/profile_images/902388171639545856/t-ULiCXm_normal.jpg"
"610",839,"RT @Ford: Texas is family. We’re launching several initiatives to help w/ #HurricaneHarvey relief. https://t.co/aLinz8rGrH https://t.co/tCS…",FALSE,0,NA,"2017-09-04 23:32:34",FALSE,NA,904849701521956864,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ColletteGillian",129,TRUE,FALSE,NA,NA,"SLC, Utah ","en","http://pbs.twimg.com/profile_images/633403407764602880/kYXeJrpW_normal.png"
"611",840,"RT @DeltSigMizzou: Delta Sigma Phi will be donating $.10 for every RT and $.05 for every like this tweet gets to assist #HurricaneHarvey re…",FALSE,0,NA,"2017-09-04 23:32:33",FALSE,NA,904849696547631104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DontBeMADdyy",5572,TRUE,FALSE,NA,NA,"Maryville // Mizzou","en","http://pbs.twimg.com/profile_images/898302983125049344/TvYoqydc_normal.jpg"
"612",841,"RT @WorldAnimalNews: (Part 2)The rescued dogs of #hurricaneharvey @austinpetsalive <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B0><U+0095><ed><U+00A0><U+00BC><ed><U+00BC><U+008D>@worldanimalnews @peace_4_animals https://t.co/adMGK…",FALSE,0,NA,"2017-09-04 23:32:33",FALSE,NA,904849696115580928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","austinpetsalive",24,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/551063188943278080/GA2aEcYJ_normal.jpeg"
"613",842,"RT @MileyCyrus: I'll be on @TheEllenShow Sept 7! Talking about @happyhippiefdn #hurricaneharvey relief and performing Younger Now https://t…",FALSE,0,NA,"2017-09-04 23:32:31",FALSE,NA,904849685965352960,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","luchisuarez_00",2710,TRUE,FALSE,NA,NA,"Santa Fe - Argentina .","es","http://pbs.twimg.com/profile_images/903314399708028932/EqWbdaH7_normal.jpg"
"614",843,"RT @TheTimMcGraw: God Bless Texas! #Soul2SoulChicago 
 
Help those affected by #HurricaneHarvey In South Texas and Louisiana.  https://t.co…",FALSE,0,NA,"2017-09-04 23:32:30",FALSE,NA,904849684262420480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kim42wood",253,TRUE,FALSE,NA,NA,"Texas","en","http://pbs.twimg.com/profile_images/122510735/Kim__normal.JPG"
"615",844,"RT @abc13houston: JUST IN: Death toll from #HurricaneHarvey rises in #Houston area
Harris Co – 30
Montgomery Co – 5
Fort Bend Co – 2
Galves…",FALSE,0,NA,"2017-09-04 23:32:20",FALSE,NA,904849640339775488,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","auntieamy90",186,TRUE,FALSE,NA,NA,"Planet Earth","en","http://pbs.twimg.com/profile_images/849113244061093890/WDZ62dpw_normal.jpg"
"616",845,"RT @DeptofDefense: As you're celebrating this #LaborDay, take a moment to remember the victims of #HurricaneHarvey &amp; the service members pr…",FALSE,0,NA,"2017-09-04 23:32:17",FALSE,NA,904849631045197824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErickInNC",1438,TRUE,FALSE,NA,NA,"Triangle, North Carolina","en","http://pbs.twimg.com/profile_images/794367591892615168/5lk_y9Om_normal.jpg"
"617",846,"RT @austinpetsalive: If you are looking for a lost #HurricaneHarvey pet or have found a lost animal, here is a list of resources to use: ht…",FALSE,0,NA,"2017-09-04 23:32:16",FALSE,NA,904849626590826496,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GillHoffs",584,TRUE,FALSE,NA,NA,"Warrington, England","en","http://pbs.twimg.com/profile_images/378800000749436023/71c832e0094d5c7d6275f96a7d5d49b8_normal.jpeg"
"618",847,"RT @austinpetsalive: If you are a shelter impacted by #HurricaneHarvey, get in touch to let us know what supplies you need - email harveyhe…",FALSE,0,NA,"2017-09-04 23:32:15",FALSE,NA,904849620764909568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElaineAustinTX",82,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/3651453237/28f911de7482ba41ed8a90d7882ebd00_normal.jpeg"
"619",849,"RT @IvankaTrump: As we pray for those affected by #HurricaneHarvey, let us also honor all of the brave heroes and first responders. #Housto…",FALSE,0,NA,"2017-09-04 23:32:11",FALSE,NA,904849603601637376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mmarty1230",7352,TRUE,FALSE,NA,NA,"California, USA","en","http://pbs.twimg.com/profile_images/869011593874423808/4l4RM1fl_normal.jpg"
"620",850,"RT @RyanAFournier: The Truth. #HurricaneHarvey https://t.co/sil5Dscso2",FALSE,0,NA,"2017-09-04 23:32:11",FALSE,NA,904849601852821504,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brad_Fender07",1203,TRUE,FALSE,NA,NA,"Bartlett, IL","en","http://pbs.twimg.com/profile_images/768228128996982785/BxcOPpph_normal.jpg"
"621",851,"#hurricaneharvey dangers in aftermath mosquitoes and tetanus nails that go through the soles of your boots",FALSE,0,NA,"2017-09-04 23:32:09",FALSE,NA,904849594034659328,NA,"<a href=""http://www.cloudhopper.com/"" rel=""nofollow"">Cloudhopper</a>","txfellowship",0,FALSE,FALSE,NA,NA,"Gulf Coastal Bend Texas","en","http://pbs.twimg.com/profile_images/880339246485090305/CtSt63jc_normal.jpg"
"622",852,"RT @UNFCCC: Hotter oceans mean wetter storms. Explainer by @YEARSofLIVING #Harvey #HurricaneHarvey #climatechange  https://t.co/WvjefJLcd8",FALSE,0,NA,"2017-09-04 23:32:07",FALSE,NA,904849585838981120,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pierre_C_Porter",1788,TRUE,FALSE,NA,NA,"marseille","fr","http://pbs.twimg.com/profile_images/884078450063155200/NNBflrN6_normal.jpg"
"623",853,"RT @abc13houston: JUST IN: Death toll from #HurricaneHarvey rises in #Houston area
Harris Co – 30
Montgomery Co – 5
Fort Bend Co – 2
Galves…",FALSE,0,NA,"2017-09-04 23:32:05",FALSE,NA,904849578024894464,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lrlee30",186,TRUE,FALSE,NA,NA,"Richmond, TX","en","http://pbs.twimg.com/profile_images/844177114697994240/3Giibb_P_normal.jpg"
"624",854,"#HurricaneHarvey: #Texas moves toward recovery, gas prices slip https://t.co/tLqSrNx1BV https://t.co/7Hw2kZtTOY",FALSE,0,NA,"2017-09-04 23:32:05",FALSE,NA,904849577450160128,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FinancialXpress",1,FALSE,FALSE,NA,NA,"New Delhi, India","en","http://pbs.twimg.com/profile_images/1195554309/FE-for-Facebook_normal.jpg"
"625",855,"RT @YWCAUSA: Race and class are the biggest issues around #HurricaneHarvey and we need to start talking about them https://t.co/AuELcgCrXC",FALSE,0,NA,"2017-09-04 23:32:04",FALSE,NA,904849575567024128,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","herbluebody",10,TRUE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/833914063541329920/RUxcIeGE_normal.jpg"
"626",856,"RT @musicnewsfact: .@IGGYAZALEA has made a donation of $750,000 to the Houston Food Bank to help those effected by #HurricaneHarvey! https:…",FALSE,0,NA,"2017-09-04 23:32:04",FALSE,NA,904849574224953344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alondranicole_",550,TRUE,FALSE,NA,NA,"Puerto Rico","es","http://pbs.twimg.com/profile_images/896846167979458560/fxq4o9n2_normal.jpg"
"627",858,"RT @bfraser747: Watch these victims of #HurricaneHarvey tell @abc7elex how there opinions of #PresidentTrump changed after meeting him #The…",FALSE,0,NA,"2017-09-04 23:32:02",FALSE,NA,904849567526649856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EllaBowenVirgo",975,TRUE,FALSE,NA,NA,"DFW Texas","en","http://pbs.twimg.com/profile_images/3089720348/abe11e18caef2c563dd3573eada12105_normal.jpeg"
"628",859,"RT @TreyBlockerShow: Praying for all of those affected by #HurricaneHarvey. https://t.co/TeyznLUza7",FALSE,0,NA,"2017-09-04 23:31:55",FALSE,NA,904849534748110848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johngault071",1,TRUE,FALSE,NA,NA,"Houston Texas","en","http://pbs.twimg.com/profile_images/905938954544959488/AysfQSN1_normal.jpg"
"629",861,"Through Hell and High Water to Safety   #HurricaneHarvey https://t.co/OBT3WmrxXM",FALSE,0,NA,"2017-09-04 23:31:48",FALSE,NA,904849507468419072,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SteviePrince01",0,FALSE,FALSE,NA,NA,"Kansas City, KS","en","http://pbs.twimg.com/profile_images/843261316538101765/1SQ62d4R_normal.jpg"
"630",862,"RT @SavetheChildren: More than a million children have been impacted by #HurricaneHarvey. Please donate to help provide essential relief: h…",FALSE,0,NA,"2017-09-04 23:31:43",FALSE,NA,904849486631067648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SherlinEcheverr",2670,TRUE,FALSE,NA,NA,"Quintana Roo, México","es","http://pbs.twimg.com/profile_images/903834832807088128/p3L0QhtV_normal.jpg"
"631",865,"Come see us at the #WestWendover Smiths! We will be here until 7:00PM for our #DiaperDrive for #HurricaneHarvey vic… https://t.co/1Xi6ePoTXU",FALSE,3,NA,"2017-09-04 23:31:35",TRUE,NA,904849454418640896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MayorCorona",0,FALSE,FALSE,NA,NA,"West Wendover, NV","en","http://pbs.twimg.com/profile_images/886299952636231680/Rphl2Zwt_normal.jpg"
"632",866,"#happylaborday! #personalthoughts #houstonstrong #hurricaneharvey #hurricanekatrina https://t.co/RCfdwS7KmN",FALSE,0,NA,"2017-09-04 23:31:32",FALSE,NA,904849438790864896,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GillPlasticSurg",1,FALSE,FALSE,NA,NA,"The Woodlands","en","http://pbs.twimg.com/profile_images/378800000833075212/733237be51744c4c7d813dedb83013de_normal.jpeg"
"633",867,"RT @hillisthekillis: Time lapse of #HurricaneHarvey radar. Really amazing. https://t.co/aglQP8htP9",FALSE,0,NA,"2017-09-04 23:31:31",FALSE,NA,904849437612273664,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahemrich1996",457,TRUE,FALSE,NA,NA,"Norman, OK","en","http://pbs.twimg.com/profile_images/904117815543726080/IATXSmi8_normal.jpg"
"634",869,"RT @musicnewsfact: Ariana Grande has made a donation of $500,000 to the Houston Food Bank to help those effected by #HurricaneHarvey! https…",FALSE,0,NA,"2017-09-04 23:31:29",FALSE,NA,904849428074430464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gillettebieber",1136,TRUE,FALSE,NA,NA,"boston","en","http://pbs.twimg.com/profile_images/908011856870211584/0DYic2mo_normal.jpg"
"635",870,"A house on North Braeswood in Meyerland is nearly hidden from sight by its discarded contents. #HurricaneHarvey… https://t.co/BBv80i2Qfv",FALSE,1,NA,"2017-09-04 23:31:29",TRUE,NA,904849427625541632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weatheringharv",2,FALSE,FALSE,NA,NA,"Houston, TX","en","http://pbs.twimg.com/profile_images/901269004521791489/h2PGOfbz_normal.jpg"
"636",873,"RT @93wibc: <ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> We're joining together as a community to help #HurricaneHarvey victims &amp; collecting supplies Sept 7-9 here: https://t.co/brs4…",FALSE,0,NA,"2017-09-04 23:31:24",FALSE,NA,904849406956056576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarriePETTY",1,TRUE,FALSE,NA,NA,"Indianapolis, IN","en","http://pbs.twimg.com/profile_images/888203698312269824/wGYE5nO0_normal.jpg"
"637",874,"RT @RealAlexJones: The globalists are facing their biggest defeat ever after images of unity following #HurricaneHarvey showed America’s tr…",FALSE,0,NA,"2017-09-04 23:31:24",FALSE,NA,904849406347931648,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyFreedomNews",1256,TRUE,FALSE,NA,NA,"United Kingdom","en-gb","http://pbs.twimg.com/profile_images/816017624349937666/P8wlfOOG_normal.jpg"
"638",875,"RT @TheDemCoalition: This Dreamer died saving #HurricaneHarvey victims. His body was found as @RealDonaldTrump prepares to kill #DACA https…",FALSE,0,NA,"2017-09-04 23:31:24",FALSE,NA,904849406226178048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cat_in_Florida",311,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/831742123057827841/lrWBgK4f_normal.jpg"
